"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1760.79","1735.66","1730.43","1734.05","1728.58"
"1765.44","1750.29","1757.01","1742.21","1751.67"
"1765.24","1751.41","1766.10","1741.89","1759.98"
