"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1201.25","1263.47","1283.34","1227.94","1268.36"
"1186.63","1234.54","1248.90","1207.12","1235.92"
"1178.86","1223.89","1245.20","1197.73","1231.84"
