"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"9175.50","9405.23","9444.33","9314.41","9419.68"
"9128.49","9315.17","9315.21","9251.92","9306.20"
"9085.39","9219.58","9142.19","9189.57","9142.25"
