"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1157.44","1177.81","1187.14","1164.64","1181.21"
"1152.29","1167.01","1175.49","1156.89","1170.61"
"1147.51","1155.01","1160.00","1148.81","1156.08"
