"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"4619.27","4835.58","4862.54","4661.94","4792.53"
"4580.37","4813.16","4887.76","4628.05","4804.92"
"4534.06","4765.89","4897.30","4578.64","4808.09"
