Date,Open,High,Low,Close,Adj Close,Volume
2023-06-26,73.449997,73.500000,71.000000,72.400002,72.400002,263797
2023-06-27,72.400002,73.949997,72.400002,72.900002,72.900002,162835
2023-06-28,72.900002,72.900002,72.900002,72.900002,72.900002,0
2023-06-30,75.099998,75.699997,72.750000,73.099998,73.099998,317623
2023-07-03,73.099998,76.400002,72.900002,75.449997,75.449997,662798
2023-07-04,75.699997,77.150002,72.800003,73.050003,73.050003,802194
2023-07-05,72.900002,74.250000,69.150002,71.949997,71.949997,1355781
2023-07-06,71.500000,80.400002,70.050003,78.050003,78.050003,3402486
2023-07-07,78.349998,80.800003,76.800003,78.050003,78.050003,918813
2023-07-10,78.699997,80.750000,78.000000,79.000000,79.000000,806480
2023-07-11,79.949997,79.949997,77.500000,78.199997,78.199997,435618
2023-07-12,80.500000,81.150002,76.050003,77.050003,77.050003,571102
2023-07-13,77.650002,79.400002,70.949997,71.699997,71.699997,1393917
2023-07-14,71.849998,76.000000,71.849998,75.150002,75.150002,827197
2023-07-17,76.800003,77.599998,72.949997,73.800003,73.800003,685687
2023-07-18,74.750000,75.300003,73.000000,75.099998,75.099998,525339
2023-07-19,75.800003,77.000000,75.199997,76.099998,76.099998,846981
2023-07-20,76.800003,77.400002,73.800003,74.199997,74.199997,453676
2023-07-21,74.250000,76.250000,73.300003,75.800003,75.800003,565856
2023-07-24,76.000000,76.699997,75.000000,75.150002,75.150002,259274
2023-07-25,76.250000,76.900002,74.400002,76.150002,76.150002,372303
2023-07-26,76.699997,78.000000,76.000000,76.900002,76.900002,302286
2023-07-27,77.150002,78.000000,75.699997,76.849998,76.849998,500458
2023-07-28,77.150002,82.000000,75.099998,79.800003,79.800003,1848330
2023-07-31,80.150002,86.000000,80.150002,85.300003,85.300003,4527356
2023-08-01,86.150002,88.000000,84.050003,85.349998,85.349998,2949467
2023-08-02,85.000000,85.699997,78.300003,80.050003,80.050003,2043159
2023-08-03,80.000000,86.000000,79.750000,85.349998,85.349998,2510710
2023-08-04,86.250000,87.500000,84.300003,85.800003,85.800003,1322335
2023-08-07,86.599998,102.400002,86.550003,98.000000,98.000000,17896239
2023-08-08,97.550003,102.000000,94.250000,95.400002,95.400002,5914778
