"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"4166.83","4107.22","4050.87","4088.81","4054.50"
"4175.28","4155.54","4116.52","4114.06","4108.54"
"4177.29","4196.64","4185.80","4132.40","4167.24"
