"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"2087.48","2085.92","2104.51","2060.00","2091.55"
"2080.59","2076.39","2105.07","2051.43","2093.10"
"2068.25","2045.99","2069.82","2031.06","2063.44"
