"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"3779.84","3752.23","3722.31","3742.52","3722.16"
"3787.04","3786.08","3773.82","3760.63","3765.18"
"3785.60","3799.11","3799.67","3764.95","3784.85"
