Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,469.750000,469.750000,460.600006,463.850006,463.850006,73067
2023-06-06,464.399994,487.000000,460.299988,469.700012,469.700012,604882
2023-06-07,471.950012,477.299988,464.000000,475.399994,475.399994,424035
2023-06-08,478.750000,508.000000,476.750000,502.899994,502.899994,866902
2023-06-09,509.000000,513.200012,492.100006,496.399994,496.399994,185991
2023-06-12,501.350006,501.950012,482.649994,490.299988,490.299988,82831
2023-06-13,494.000000,502.899994,486.649994,490.899994,490.899994,89336
2023-06-14,493.000000,494.549988,481.000000,484.600006,484.600006,78544
2023-06-15,486.000000,505.000000,473.399994,496.149994,496.149994,184768
2023-06-16,503.500000,519.950012,486.000000,495.899994,495.899994,700488
2023-06-19,499.000000,509.899994,488.950012,504.950012,504.950012,228582
2023-06-20,506.899994,534.500000,492.299988,523.450012,523.450012,320887
2023-06-21,524.799988,532.900024,508.000000,517.900024,517.900024,196691
2023-06-22,523.000000,527.900024,511.000000,517.599976,517.599976,128115
2023-06-23,520.000000,521.450012,504.350006,508.000000,508.000000,68726
2023-06-26,514.200012,515.599976,505.450012,508.500000,508.500000,40135
2023-06-27,513.400024,524.000000,508.600006,514.200012,514.200012,87965
2023-06-28,514.200012,514.200012,514.200012,514.200012,514.200012,0
2023-06-30,514.900024,518.950012,501.049988,504.500000,504.500000,93797
2023-07-03,510.000000,513.900024,491.200012,494.549988,494.549988,242087
2023-07-04,495.500000,502.350006,491.299988,495.200012,495.200012,50436
2023-07-05,495.549988,502.149994,485.100006,495.350006,495.350006,143052
2023-07-06,495.000000,509.850006,486.250000,507.149994,507.149994,196611
