Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,45.799999,45.950001,44.500000,44.700001,44.700001,132984
2023-06-06,44.450001,44.750000,43.799999,43.950001,43.950001,60068
2023-06-07,44.250000,44.750000,44.099998,44.349998,44.349998,102891
2023-06-08,44.299999,44.650002,43.549999,43.799999,43.799999,74706
2023-06-09,44.000000,44.500000,43.400002,43.549999,43.549999,108156
2023-06-12,43.900002,44.400002,43.549999,43.849998,43.849998,73885
2023-06-13,43.849998,44.200001,43.450001,43.650002,43.650002,87277
2023-06-14,43.849998,44.000000,42.950001,43.400002,43.400002,91353
2023-06-15,43.150002,44.000000,43.150002,43.500000,43.500000,101308
2023-06-16,43.250000,45.549999,43.250000,44.400002,44.400002,201404
2023-06-19,44.650002,45.200001,43.750000,44.299999,44.299999,272886
2023-06-20,44.299999,44.299999,44.000000,44.099998,44.099998,106542
2023-06-21,44.450001,45.000000,43.849998,44.150002,44.150002,146812
2023-06-22,44.400002,45.150002,43.299999,43.549999,43.549999,196618
2023-06-23,43.549999,43.599998,42.500000,42.950001,42.950001,117896
2023-06-26,42.950001,43.349998,42.599998,42.849998,42.849998,52776
2023-06-27,42.849998,44.599998,42.750000,43.349998,43.349998,142932
2023-06-28,null,null,null,null,null,null
2023-06-30,43.150002,43.650002,42.049999,42.700001,42.700001,106030
2023-07-03,42.400002,43.000000,42.400002,42.849998,42.849998,51592
2023-07-04,43.000000,43.000000,42.650002,42.799999,42.799999,63021
2023-07-05,42.950001,43.099998,42.099998,42.650002,42.650002,179406
2023-07-06,42.849998,45.700001,42.799999,44.650002,44.650002,412057
