Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,133.000000,133.000000,131.300003,132.050003,132.050003,13330
2023-06-06,131.350006,132.699997,128.800003,131.149994,131.149994,15301
2023-06-07,132.399994,134.949997,132.000000,134.600006,134.600006,29147
2023-06-08,135.000000,140.850006,134.000000,138.050003,138.050003,55868
2023-06-09,140.750000,141.300003,136.000000,137.699997,137.699997,26044
2023-06-12,137.600006,141.050003,135.100006,135.949997,135.949997,18570
2023-06-13,137.899994,140.800003,137.300003,138.050003,138.050003,23569
2023-06-14,140.649994,144.000000,138.000000,142.649994,142.649994,55461
2023-06-15,145.000000,145.000000,140.550003,142.500000,142.500000,24130
2023-06-16,144.750000,144.750000,141.050003,142.100006,142.100006,14022
2023-06-19,142.100006,142.100006,138.000000,140.600006,140.600006,13320
2023-06-20,140.600006,149.750000,139.100006,147.350006,147.350006,69635
2023-06-21,148.449997,151.800003,148.199997,150.350006,150.350006,32393
2023-06-22,151.949997,153.199997,144.550003,146.899994,146.899994,40838
2023-06-23,147.300003,147.300003,137.199997,140.399994,140.399994,27547
2023-06-26,139.500000,147.800003,137.899994,147.100006,147.100006,43505
2023-06-27,145.050003,148.800003,144.000000,145.199997,145.199997,8830
2023-06-28,145.199997,145.199997,145.199997,145.199997,145.199997,0
2023-06-30,155.699997,160.600006,155.699997,157.600006,157.600006,44195
2023-07-03,156.000000,158.699997,152.949997,153.600006,153.600006,21804
2023-07-04,153.600006,155.699997,150.600006,152.800003,152.800003,20343
2023-07-05,152.550003,167.750000,150.350006,161.100006,161.100006,99665
2023-07-06,162.800003,165.449997,157.250000,158.350006,158.350006,49703
