Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,131.800003,137.699997,130.899994,136.949997,136.949997,2601467
2023-06-06,137.250000,137.899994,134.149994,135.449997,135.449997,628091
2023-06-07,135.949997,137.300003,134.750000,135.550003,135.550003,472946
2023-06-08,135.899994,135.899994,132.199997,132.600006,132.600006,387946
2023-06-09,132.699997,133.899994,131.399994,131.649994,131.649994,178990
2023-06-12,132.000000,137.399994,131.850006,134.600006,134.600006,1053123
2023-06-13,134.949997,139.449997,134.600006,136.649994,136.649994,991759
2023-06-14,137.000000,138.250000,135.850006,136.800003,136.800003,369158
2023-06-15,137.000000,139.899994,136.350006,137.100006,137.100006,788306
2023-06-16,137.899994,140.699997,133.800003,137.149994,137.149994,849694
2023-06-19,138.050003,142.449997,137.100006,138.850006,138.850006,1173047
2023-06-20,138.949997,139.699997,136.149994,137.750000,137.750000,394561
2023-06-21,137.600006,144.100006,137.550003,142.800003,142.800003,1983736
2023-06-22,143.949997,143.949997,138.250000,139.250000,139.250000,678901
2023-06-23,139.750000,139.750000,135.550003,136.750000,136.750000,359170
2023-06-26,136.750000,137.899994,136.100006,136.899994,136.899994,154819
2023-06-27,138.000000,140.000000,136.550003,137.899994,137.899994,301097
2023-06-28,137.899994,137.899994,137.899994,137.899994,137.899994,0
2023-06-30,137.300003,137.750000,135.899994,136.350006,136.350006,226698
2023-07-03,137.149994,137.500000,135.000000,135.750000,135.750000,310910
2023-07-04,136.149994,136.750000,133.699997,134.000000,134.000000,289680
2023-07-05,134.699997,136.500000,133.699997,134.199997,134.199997,312516
2023-07-06,134.000000,138.750000,134.000000,137.699997,137.699997,562736
