Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,44.400002,45.000000,44.000000,44.250000,44.250000,15407
2023-06-06,44.599998,44.799999,44.000000,44.200001,44.200001,12827
2023-06-07,44.400002,44.900002,43.799999,44.000000,44.000000,14413
2023-06-08,44.500000,45.799999,44.000000,44.900002,44.900002,19955
2023-06-09,45.250000,45.450001,44.400002,44.500000,44.500000,8776
2023-06-12,44.500000,45.200001,43.500000,44.700001,44.700001,28888
2023-06-13,45.049999,45.200001,44.349998,44.500000,44.500000,12436
2023-06-14,44.000000,45.150002,43.700001,44.349998,44.349998,15856
2023-06-15,44.349998,46.349998,44.299999,45.049999,45.049999,35300
2023-06-16,45.650002,46.450001,44.700001,45.000000,45.000000,26602
2023-06-19,45.000000,45.500000,44.099998,44.349998,44.349998,16007
2023-06-20,44.400002,44.700001,44.000000,44.349998,44.349998,15327
2023-06-21,44.700001,45.500000,44.099998,44.250000,44.250000,18671
2023-06-22,44.849998,44.849998,44.099998,44.150002,44.150002,6789
2023-06-23,44.150002,44.900002,43.599998,44.000000,44.000000,8756
2023-06-26,44.049999,45.200001,43.750000,44.049999,44.049999,12873
2023-06-27,44.049999,45.299999,43.799999,44.049999,44.049999,22549
2023-06-28,null,null,null,null,null,null
2023-06-30,45.900002,47.099998,44.200001,44.400002,44.400002,129412
2023-07-03,45.250000,45.250000,44.299999,44.450001,44.450001,15465
2023-07-04,44.299999,45.000000,44.000000,44.400002,44.400002,20112
2023-07-05,44.200001,45.000000,44.200001,44.549999,44.549999,10576
2023-07-06,45.000000,45.299999,44.599998,45.099998,45.099998,27978
