Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,182.350006,190.850006,181.000000,187.550003,187.550003,1009589
2023-06-06,187.949997,189.449997,184.500000,185.899994,185.899994,275835
2023-06-07,186.899994,188.250000,181.050003,181.500000,181.500000,262740
2023-06-08,182.300003,187.449997,177.050003,177.899994,177.899994,458453
2023-06-09,178.699997,182.250000,178.300003,179.449997,179.449997,183344
2023-06-12,180.399994,184.050003,178.550003,181.550003,181.550003,200890
2023-06-13,182.449997,183.199997,178.800003,180.000000,180.000000,135432
2023-06-14,180.500000,182.750000,178.199997,179.500000,179.500000,122249
2023-06-15,180.000000,189.500000,180.000000,182.649994,182.649994,731128
2023-06-16,183.600006,183.850006,178.550003,179.449997,179.449997,177687
2023-06-19,180.300003,181.800003,173.000000,173.899994,173.899994,294757
2023-06-20,174.050003,179.850006,172.500000,175.449997,175.449997,224368
2023-06-21,176.500000,177.800003,173.199997,173.699997,173.699997,120855
2023-06-22,173.699997,174.449997,167.649994,169.550003,169.550003,182801
2023-06-23,170.300003,171.800003,166.550003,168.699997,168.699997,121620
2023-06-26,167.050003,171.000000,166.500000,168.399994,168.399994,95108
2023-06-27,169.250000,173.449997,168.750000,169.699997,169.699997,140802
2023-06-28,169.699997,169.699997,169.699997,169.699997,169.699997,0
2023-06-30,169.699997,171.699997,168.550003,169.050003,169.050003,69600
2023-07-03,170.350006,176.000000,169.500000,173.649994,173.649994,375356
2023-07-04,175.350006,177.399994,171.250000,172.850006,172.850006,162774
2023-07-05,173.449997,175.899994,172.250000,173.600006,173.600006,123247
2023-07-06,173.850006,175.350006,172.000000,172.350006,172.350006,96191
