Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,59.250000,61.000000,57.599998,60.049999,60.049999,43372
2023-06-06,60.049999,60.750000,58.349998,60.200001,60.200001,10212
2023-06-07,59.900002,60.700001,58.099998,59.849998,59.849998,20078
2023-06-08,61.049999,62.349998,59.200001,59.500000,59.500000,23476
2023-06-09,59.500000,61.650002,58.200001,58.900002,58.900002,7537
2023-06-12,59.000000,62.500000,58.000000,59.750000,59.750000,27402
2023-06-13,62.000000,62.000000,58.000000,58.700001,58.700001,13151
2023-06-14,60.000000,60.000000,57.500000,58.200001,58.200001,8757
2023-06-15,59.000000,59.950001,57.400002,58.549999,58.549999,17764
2023-06-16,58.700001,59.549999,58.450001,58.599998,58.599998,2821
2023-06-19,59.250000,59.250000,57.549999,57.650002,57.650002,14136
2023-06-20,59.099998,59.750000,56.450001,57.450001,57.450001,10971
2023-06-21,57.700001,58.950001,56.299999,57.250000,57.250000,19908
2023-06-22,56.450001,58.049999,56.450001,57.200001,57.200001,9569
2023-06-23,57.250000,58.900002,56.000000,56.200001,56.200001,10143
2023-06-26,57.799999,57.799999,55.650002,56.049999,56.049999,4372
2023-06-27,56.400002,57.700001,55.599998,56.049999,56.049999,6043
2023-06-28,56.049999,56.049999,56.049999,56.049999,56.049999,0
2023-06-30,57.500000,57.500000,55.599998,56.400002,56.400002,6609
2023-07-03,56.950001,56.950001,54.099998,54.799999,54.799999,16111
2023-07-04,57.599998,65.750000,55.000000,65.750000,65.750000,284212
2023-07-05,67.000000,76.699997,65.750000,70.599998,70.599998,746415
2023-07-06,70.650002,72.900002,67.500000,69.199997,69.199997,118001
