Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,5.050000,5.050000,4.900000,4.950000,4.950000,218669
2023-06-06,4.900000,5.000000,4.900000,4.950000,4.950000,189096
2023-06-07,4.950000,5.450000,4.900000,5.100000,5.100000,1099132
2023-06-08,5.150000,5.300000,5.050000,5.100000,5.100000,622447
2023-06-09,5.150000,5.200000,5.050000,5.100000,5.100000,170027
2023-06-12,5.100000,5.150000,5.000000,5.000000,5.000000,200445
2023-06-13,5.100000,5.150000,5.000000,5.050000,5.050000,205199
2023-06-14,5.050000,5.100000,5.000000,5.050000,5.050000,197946
2023-06-15,5.100000,5.100000,4.950000,5.000000,5.000000,368716
2023-06-16,5.000000,5.000000,4.900000,4.950000,4.950000,240177
2023-06-19,4.950000,5.000000,4.950000,5.000000,5.000000,157960
2023-06-20,5.000000,5.000000,4.900000,4.950000,4.950000,135507
2023-06-21,5.000000,5.000000,4.000000,4.800000,4.800000,549737
2023-06-22,4.850000,4.950000,4.700000,4.850000,4.850000,234485
2023-06-23,4.850000,4.900000,4.650000,4.850000,4.850000,186152
2023-06-26,4.950000,4.950000,4.650000,4.850000,4.850000,128555
2023-06-27,4.850000,4.950000,4.800000,4.850000,4.850000,156169
2023-06-28,null,null,null,null,null,null
2023-06-30,4.800000,4.950000,4.750000,4.800000,4.800000,302756
2023-07-03,4.850000,4.900000,4.750000,4.800000,4.800000,294063
2023-07-04,4.900000,4.900000,4.700000,4.800000,4.800000,241637
2023-07-05,4.800000,4.850000,4.750000,4.750000,4.750000,161496
2023-07-06,4.800000,4.850000,4.750000,4.800000,4.800000,191871
