Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,30.650000,30.650000,30.100000,30.299999,30.299999,26518
2023-06-06,30.600000,30.600000,30.250000,30.400000,30.400000,17472
2023-06-07,30.549999,35.400002,30.200001,33.900002,33.900002,765483
2023-06-08,34.200001,34.700001,31.799999,32.000000,32.000000,299648
2023-06-09,32.299999,32.500000,31.200001,31.450001,31.450001,75070
2023-06-12,32.049999,32.500000,31.500000,32.049999,32.049999,56845
2023-06-13,32.299999,32.650002,31.650000,31.850000,31.850000,68884
2023-06-14,32.000000,32.700001,31.650000,31.850000,31.850000,87545
2023-06-15,32.349998,32.349998,31.750000,32.049999,32.049999,40758
2023-06-16,32.000000,32.549999,31.600000,31.700001,31.700001,44352
2023-06-19,32.250000,32.250000,31.650000,31.850000,31.850000,37966
2023-06-20,31.500000,31.850000,31.150000,31.600000,31.600000,45383
2023-06-21,31.200001,32.450001,31.200001,31.750000,31.750000,45918
2023-06-22,32.200001,32.200001,31.200001,31.600000,31.600000,44458
2023-06-23,31.299999,32.000000,31.200001,31.350000,31.350000,50053
2023-06-26,31.750000,34.099998,31.400000,32.750000,32.750000,233831
2023-06-27,32.750000,33.049999,31.850000,31.950001,31.950001,41205
2023-06-28,null,null,null,null,null,null
2023-06-30,31.650000,31.799999,30.750000,31.049999,31.049999,59126
2023-07-03,31.500000,31.750000,31.049999,31.200001,31.200001,31261
2023-07-04,31.500000,31.500000,31.000000,31.049999,31.049999,28198
2023-07-05,30.900000,32.349998,30.000000,30.799999,30.799999,115915
2023-07-06,31.350000,31.450001,30.799999,31.200001,31.200001,51233
