Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,52.000000,55.200001,51.849998,53.400002,53.400002,398648
2023-06-06,53.799999,54.500000,52.700001,53.099998,53.099998,139307
2023-06-07,53.500000,56.000000,53.400002,54.950001,54.950001,496694
2023-06-08,55.299999,58.049999,54.450001,54.950001,54.950001,840019
2023-06-09,55.200001,55.900002,54.500000,55.599998,55.599998,208688
2023-06-12,55.599998,56.750000,55.250000,55.450001,55.450001,114910
2023-06-13,55.849998,56.450001,54.500000,54.750000,54.750000,110357
2023-06-14,55.200001,55.750000,54.200001,54.799999,54.799999,112169
2023-06-15,54.549999,55.799999,54.200001,54.400002,54.400002,132039
2023-06-16,54.900002,55.349998,53.549999,53.900002,53.900002,115158
2023-06-19,54.049999,55.049999,54.049999,54.599998,54.599998,109678
2023-06-20,54.849998,56.799999,54.549999,55.450001,55.450001,262343
2023-06-21,55.450001,59.450001,55.400002,56.750000,56.750000,969092
2023-06-22,56.750000,57.650002,54.900002,55.049999,55.049999,180889
2023-06-23,55.250000,55.299999,54.000000,54.049999,54.049999,84211
2023-06-26,54.349998,55.000000,53.900002,54.599998,54.599998,84392
2023-06-27,54.950001,58.450001,54.599998,57.650002,57.650002,516245
2023-06-28,57.650002,57.650002,57.650002,57.650002,57.650002,0
2023-06-30,59.299999,60.000000,57.400002,59.650002,59.650002,491108
2023-07-03,59.650002,61.250000,58.700001,59.000000,59.000000,339775
2023-07-04,59.049999,60.900002,58.049999,58.700001,58.700001,331166
2023-07-05,58.900002,61.650002,58.599998,60.000000,60.000000,518287
2023-07-06,60.099998,62.400002,59.950001,60.400002,60.400002,326269
