Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,36.000000,37.299999,35.549999,36.599998,36.599998,97079
2023-06-06,37.349998,37.349998,35.549999,36.250000,36.250000,82670
2023-06-07,37.000000,37.250000,33.799999,35.150002,35.150002,284837
2023-06-08,35.700001,36.599998,35.400002,35.549999,35.549999,80268
2023-06-09,35.950001,36.950001,35.700001,36.549999,36.549999,106093
2023-06-12,36.549999,37.000000,36.500000,36.500000,36.500000,111650
2023-06-13,36.900002,37.250000,35.700001,36.700001,36.700001,96813
2023-06-14,36.700001,43.000000,35.599998,41.849998,41.849998,1685110
2023-06-15,41.400002,43.849998,40.400002,42.200001,42.200001,1063810
2023-06-16,42.500000,45.349998,40.599998,44.099998,44.099998,1397884
2023-06-19,43.000000,46.400002,43.000000,44.799999,44.799999,1340359
2023-06-20,44.650002,47.400002,42.500000,43.099998,43.099998,1018569
2023-06-21,43.700001,43.950001,40.099998,40.799999,40.799999,783980
2023-06-22,41.349998,43.400002,39.200001,40.549999,40.549999,706477
2023-06-23,41.200001,42.799999,39.900002,41.099998,41.099998,823865
2023-06-26,42.500000,42.500000,39.549999,39.950001,39.950001,554310
2023-06-27,39.950001,44.500000,39.400002,42.599998,42.599998,1210760
2023-06-28,42.599998,42.599998,42.599998,42.599998,42.599998,0
2023-06-30,44.700001,46.849998,43.700001,44.200001,44.200001,591760
2023-07-03,44.799999,46.150002,39.200001,40.200001,40.200001,3153397
2023-07-04,40.750000,45.549999,40.150002,41.250000,41.250000,2967880
2023-07-05,41.650002,42.349998,37.299999,38.000000,38.000000,1848949
2023-07-06,38.400002,39.500000,37.549999,38.799999,38.799999,682131
