Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,25.799999,26.450001,25.600000,26.200001,26.200001,13109
2023-06-06,26.500000,27.299999,26.500000,27.250000,27.250000,24891
2023-06-07,27.500000,27.799999,26.600000,27.150000,27.150000,22813
2023-06-08,26.850000,27.500000,26.150000,27.100000,27.100000,26399
2023-06-09,27.350000,27.350000,26.600000,27.150000,27.150000,24969
2023-06-12,27.600000,28.500000,27.350000,28.500000,28.500000,99176
2023-06-13,29.450001,29.900000,28.350000,29.900000,29.900000,67560
2023-06-14,31.299999,31.350000,28.450001,28.750000,28.750000,73396
2023-06-15,29.350000,29.350000,28.000000,28.400000,28.400000,24836
2023-06-16,28.400000,28.450001,27.200001,27.549999,27.549999,41184
2023-06-19,28.549999,28.549999,26.700001,27.299999,27.299999,32553
2023-06-20,27.350000,28.500000,27.000000,27.850000,27.850000,16386
2023-06-21,28.049999,28.250000,26.500000,26.850000,26.850000,40905
2023-06-22,27.350000,27.400000,26.000000,26.450001,26.450001,33833
2023-06-23,26.850000,26.850000,26.049999,26.350000,26.350000,11775
2023-06-26,26.600000,27.000000,26.200001,26.450001,26.450001,16783
2023-06-27,26.750000,27.250000,26.200001,27.150000,27.150000,21567
2023-06-28,null,null,null,null,null,null
2023-06-30,27.049999,28.049999,26.799999,28.049999,28.049999,44886
2023-07-03,28.900000,29.450001,28.100000,28.799999,28.799999,70535
2023-07-04,28.650000,28.750000,27.850000,28.100000,28.100000,29372
2023-07-05,28.000000,28.750000,27.799999,27.950001,27.950001,10624
2023-07-06,28.200001,28.200001,27.700001,27.700001,27.700001,5088
