"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1046.27","1027.82","1015.63","1021.41","1017.09"
"1045.30","1032.16","1018.04","1023.07","1018.58"
"1045.27","1042.36","1031.73","1027.75","1030.46"
