"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1249.71","1238.07","1241.22","1236.63","1241.15"
"1248.28","1233.49","1234.35","1233.84","1235.91"
"1246.06","1225.02","1217.66","1229.04","1221.17"
