"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1448.79","1432.64","1408.10","1425.07","1411.14"
"1450.49","1448.11","1425.23","1432.94","1424.72"
"1452.00","1468.46","1455.50","1441.66","1450.55"
