"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1104.48","1047.08","1044.53","1070.16","1052.17"
"1112.81","1055.61","1053.15","1077.85","1061.09"
"1119.66","1059.67","1053.09","1082.87","1061.93"
