"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"3894.65","3891.78","3912.29","3878.05","3905.65"
"3886.10","3865.15","3876.14","3861.20","3874.25"
"3881.80","3846.94","3847.82","3850.32","3849.25"
