"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1042.29","1072.28","1071.61","1051.20","1065.25"
"1036.60","1069.84","1072.43","1047.23","1065.41"
"1028.87","1060.83","1062.64","1039.32","1055.91"
