"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1236.59","1208.49","1200.16","1209.86","1202.02"
"1239.08","1216.64","1210.62","1214.66","1210.99"
"1240.79","1224.55","1223.05","1218.92","1222.22"
