"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"2389.68","2414.67","2422.45","2387.17","2413.14"
"2379.74","2400.92","2407.84","2375.96","2399.88"
"2370.47","2387.78","2393.09","2365.40","2386.86"
