"DEMA30","DEMA9","DEMA5","EMA8","EMA3"
"1553.20","1566.91","1556.41","1445.25","1550.38"
"1550.52","1572.71","1567.80","1545.91","1557.80"
"1547.52","1580.26","1587.91","1546.96","1573.35"
