Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,1167.599976,1184.000000,1140.949951,1157.199951,1157.199951,10021
2023-06-06,1174.000000,1174.000000,1127.000000,1135.699951,1135.699951,5714
2023-06-07,1155.000000,1169.900024,1140.699951,1161.300049,1161.300049,6016
2023-06-08,1166.900024,1166.900024,1135.050049,1142.949951,1142.949951,4169
2023-06-09,1155.000000,1155.900024,1131.000000,1134.650024,1134.650024,3206
2023-06-12,1128.000000,1155.000000,1127.500000,1140.099976,1140.099976,4264
2023-06-13,1132.000000,1165.000000,1132.000000,1157.900024,1157.900024,5580
2023-06-14,1158.050049,1165.949951,1139.900024,1156.099976,1156.099976,11294
2023-06-15,1164.000000,1202.949951,1155.599976,1193.199951,1193.199951,14497
2023-06-16,1211.050049,1216.949951,1175.300049,1180.800049,1180.800049,6202
2023-06-19,1198.550049,1198.550049,1161.400024,1169.650024,1169.650024,3684
2023-06-20,1169.650024,1196.800049,1165.599976,1182.099976,1182.099976,3862
2023-06-21,1193.900024,1197.699951,1168.050049,1176.500000,1176.500000,14931
2023-06-22,1159.050049,1193.949951,1150.050049,1157.199951,1157.199951,4411
2023-06-23,1157.199951,1165.650024,1131.000000,1155.199951,1155.199951,11705
2023-06-26,1160.000000,1164.900024,1134.099976,1136.050049,1136.050049,8136
2023-06-27,1139.050049,1161.150024,1125.099976,1136.800049,1136.800049,11358
2023-06-28,null,null,null,null,null,null
2023-06-30,1156.000000,1156.000000,1127.400024,1135.500000,1135.500000,40018
2023-07-03,1151.949951,1151.949951,1127.000000,1129.050049,1129.050049,6258
2023-07-04,1140.349976,1155.000000,1129.199951,1139.400024,1139.400024,18325
2023-07-05,1156.500000,1156.500000,1139.449951,1143.650024,1143.650024,17969
2023-07-06,1154.949951,1154.949951,1130.050049,1142.150024,1142.150024,14983
