Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,6235.000000,6300.000000,6212.850098,6277.600098,6277.600098,6569
2023-06-06,6277.600098,6345.000000,6257.899902,6341.600098,6341.600098,11704
2023-06-07,6344.899902,6400.000000,6283.899902,6374.100098,6374.100098,43611
2023-06-08,6374.950195,6450.000000,6374.950195,6425.899902,6425.899902,12853
2023-06-09,6476.000000,6625.000000,6444.899902,6578.700195,6578.700195,31139
2023-06-12,6600.000000,6678.000000,6550.100098,6640.850098,6640.850098,27657
2023-06-13,6673.750000,6673.799805,6601.049805,6655.100098,6655.100098,11142
2023-06-14,6655.000000,6655.000000,6590.000000,6596.500000,6596.500000,8376
2023-06-15,6596.500000,6638.899902,6512.000000,6622.049805,6622.049805,11412
2023-06-16,6628.649902,6628.649902,6572.250000,6602.850098,6602.850098,5218
2023-06-19,6585.149902,6669.000000,6548.450195,6650.899902,6650.899902,59269
2023-06-20,6679.100098,6768.950195,6590.750000,6741.649902,6741.649902,13369
2023-06-21,6988.899902,7260.000000,6853.000000,7227.100098,7227.100098,183672
2023-06-22,7265.100098,7349.399902,7180.000000,7287.350098,7287.350098,68374
2023-06-23,7262.000000,7307.799805,7161.649902,7251.000000,7251.000000,25541
2023-06-26,7287.950195,7287.950195,7120.000000,7153.700195,7153.700195,11308
2023-06-27,7173.399902,7207.000000,7090.000000,7201.799805,7201.799805,19901
2023-06-28,7201.799805,7201.799805,7201.799805,7201.799805,7201.799805,0
2023-06-30,7185.000000,7288.000000,7144.649902,7245.549805,7245.549805,36072
2023-07-03,7195.200195,7281.000000,7195.200195,7264.700195,7264.700195,12888
2023-07-04,7264.700195,7345.000000,7245.000000,7281.450195,7281.450195,9433
2023-07-05,7237.000000,7319.549805,7180.000000,7251.149902,7251.149902,22316
2023-07-06,7251.149902,7450.000000,7189.799805,7342.100098,7342.100098,19606
