Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,420.000000,431.850006,415.500000,418.049988,418.049988,101734
2023-06-06,420.000000,437.450012,411.100006,434.000000,434.000000,294291
2023-06-07,435.000000,439.850006,420.100006,426.950012,426.950012,169842
2023-06-08,428.549988,431.500000,421.149994,425.299988,425.299988,77320
2023-06-09,423.200012,434.000000,423.200012,428.149994,428.149994,97979
2023-06-12,430.250000,434.950012,423.200012,426.250000,426.250000,96769
2023-06-13,428.500000,434.350006,422.700012,425.200012,425.200012,76000
2023-06-14,426.799988,444.950012,422.500000,440.700012,440.700012,227931
2023-06-15,442.450012,447.299988,430.000000,432.750000,432.750000,226518
2023-06-16,434.000000,435.049988,427.100006,428.200012,428.200012,59934
2023-06-19,427.000000,442.450012,423.100006,425.250000,425.250000,203548
2023-06-20,426.700012,443.000000,426.700012,440.000000,440.000000,183937
2023-06-21,443.200012,447.000000,432.500000,434.700012,434.700012,79450
2023-06-22,430.799988,438.750000,426.899994,433.299988,433.299988,71625
2023-06-23,434.250000,435.950012,423.350006,429.100006,429.100006,93315
2023-06-26,429.000000,438.000000,421.000000,427.500000,427.500000,62477
2023-06-27,429.100006,440.299988,421.000000,425.399994,425.399994,106825
2023-06-28,425.399994,425.399994,425.399994,425.399994,425.399994,0
2023-06-30,422.149994,430.000000,421.049988,422.450012,422.450012,42050
2023-07-03,424.649994,429.450012,415.000000,417.500000,417.500000,79697
2023-07-04,419.350006,427.500000,414.049988,421.549988,421.549988,66783
2023-07-05,423.000000,435.000000,418.600006,421.649994,421.649994,50275
2023-07-06,421.899994,426.000000,417.000000,419.149994,419.149994,49004
