Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,187.300003,187.800003,185.449997,185.649994,180.302658,6213398
2023-06-06,185.600006,186.149994,184.399994,185.300003,179.962738,8102412
2023-06-07,185.300003,188.300003,185.300003,187.399994,182.002243,12778032
2023-06-08,187.449997,189.149994,186.100006,187.449997,182.050812,13367812
2023-06-09,187.600006,187.750000,184.100006,184.850006,179.525711,10197155
2023-06-12,184.899994,187.399994,184.699997,187.000000,181.613770,7693347
2023-06-13,187.600006,188.699997,186.800003,187.250000,181.856567,7274187
2023-06-14,188.300003,188.399994,186.399994,187.449997,182.050812,12464768
2023-06-15,187.000000,187.899994,182.649994,183.399994,178.117462,14951075
2023-06-16,183.750000,188.500000,183.500000,188.100006,182.682098,15225297
2023-06-19,188.699997,194.899994,188.300003,193.750000,188.169357,33267447
2023-06-20,195.000000,196.800003,193.500000,194.949997,189.334778,28783695
2023-06-21,195.399994,198.500000,195.000000,198.100006,192.394058,19593213
2023-06-22,198.399994,198.550003,192.250000,193.300003,187.732315,19689242
2023-06-23,193.300003,194.149994,190.550003,192.199997,186.663986,14090074
2023-06-26,191.949997,192.500000,188.899994,190.750000,185.255768,13686846
2023-06-27,191.100006,192.100006,190.550003,190.949997,185.449997,11963762
2023-06-28,190.949997,190.949997,190.949997,190.949997,185.449997,0
2023-06-30,186.600006,191.000000,185.350006,190.350006,190.350006,17037322
2023-07-03,191.600006,199.750000,190.000000,199.100006,199.100006,27140339
2023-07-04,200.699997,204.699997,197.350006,202.350006,202.350006,31824698
2023-07-05,202.600006,205.899994,201.800003,205.199997,205.199997,20060420
2023-07-06,204.949997,205.899994,202.800003,205.449997,205.449997,16656768
