Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,7070.000000,7091.600098,7013.049805,7043.200195,6983.124512,577162
2023-06-06,7025.000000,7132.000000,7025.000000,7113.950195,7053.270508,690586
2023-06-07,7120.000000,7141.000000,7062.000000,7079.950195,7019.561035,534483
2023-06-08,7080.000000,7111.000000,6995.149902,7010.100098,6950.306152,455360
2023-06-09,7012.750000,7082.500000,7012.049805,7037.149902,6977.125488,447361
2023-06-12,7050.149902,7110.000000,7041.600098,7097.700195,7037.159180,513255
2023-06-13,7100.000000,7200.000000,7100.000000,7166.750000,7105.620117,800134
2023-06-14,7182.000000,7182.000000,7082.049805,7096.850098,7036.316406,401520
2023-06-15,7095.000000,7141.700195,7056.000000,7126.600098,7065.812988,437018
2023-06-16,7170.000000,7218.600098,7131.000000,7203.200195,7141.759277,1414858
2023-06-19,7211.950195,7398.850098,7202.250000,7386.200195,7323.198730,1184590
2023-06-20,7376.149902,7376.149902,7201.000000,7248.799805,7186.970215,863826
2023-06-21,7275.000000,7285.899902,7177.000000,7206.149902,7144.684082,546804
2023-06-22,7200.100098,7204.149902,7020.000000,7030.000000,6970.036621,827194
2023-06-23,7020.950195,7055.000000,6956.100098,6989.649902,6930.030762,815226
2023-06-26,6990.000000,7035.000000,6945.000000,6998.700195,6939.003906,563539
2023-06-27,7030.000000,7030.000000,6954.000000,7019.250000,6959.378418,709789
2023-06-28,7019.250000,7019.250000,7019.250000,7019.250000,6959.378418,0
2023-06-30,7100.000000,7195.000000,7091.200195,7160.600098,7160.600098,887908
2023-07-03,7160.600098,7355.000000,7160.000000,7333.000000,7333.000000,1209227
2023-07-04,7650.000000,7920.000000,7612.649902,7860.450195,7860.450195,4162208
2023-07-05,7879.950195,7999.899902,7780.000000,7838.750000,7838.750000,1978666
2023-07-06,7776.000000,7824.000000,7735.000000,7766.250000,7766.250000,1045984
