Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,787.099976,794.799988,773.200012,792.299988,792.299988,153237
2023-06-06,799.000000,799.000000,781.000000,791.049988,791.049988,323118
2023-06-07,798.950012,814.700012,790.349976,795.250000,795.250000,257997
2023-06-08,799.700012,815.000000,776.049988,787.650024,787.650024,137081
2023-06-09,788.099976,792.450012,757.250000,763.900024,763.900024,193835
2023-06-12,763.900024,777.000000,763.900024,773.849976,773.849976,192913
2023-06-13,774.900024,823.349976,774.000000,809.400024,809.400024,299454
2023-06-14,810.650024,818.700012,803.000000,808.299988,808.299988,82706
2023-06-15,814.000000,840.000000,808.549988,835.799988,835.799988,196556
2023-06-16,834.599976,850.000000,813.549988,824.150024,824.150024,170799
2023-06-19,825.000000,828.900024,775.049988,785.200012,785.200012,238457
2023-06-20,785.200012,819.000000,785.200012,815.500000,815.500000,103572
2023-06-21,822.950012,844.950012,819.299988,840.500000,840.500000,264608
2023-06-22,839.950012,840.099976,820.599976,837.000000,837.000000,87045
2023-06-23,837.000000,852.000000,828.299988,850.400024,850.400024,271654
2023-06-26,852.049988,857.250000,812.099976,825.849976,825.849976,84605
2023-06-27,829.799988,834.799988,811.299988,814.950012,814.950012,82650
2023-06-28,814.950012,814.950012,814.950012,814.950012,814.950012,0
2023-06-30,822.400024,824.000000,802.950012,806.950012,806.950012,116808
2023-07-03,813.000000,835.000000,810.400024,830.650024,830.650024,183327
2023-07-04,836.900024,836.900024,807.450012,812.700012,812.700012,105726
2023-07-05,812.700012,828.000000,807.200012,819.049988,819.049988,159433
2023-07-06,819.049988,825.000000,810.450012,817.700012,817.700012,264588
