Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,394.450012,395.700012,389.450012,390.850006,390.850006,551728
2023-06-06,390.850006,393.399994,386.149994,392.149994,392.149994,512944
2023-06-07,392.899994,406.000000,391.100006,402.899994,402.899994,1994709
2023-06-08,405.600006,407.600006,394.649994,395.549988,395.549988,1064836
2023-06-09,400.299988,412.399994,400.000000,404.700012,404.700012,4801088
2023-06-12,406.799988,410.000000,398.750000,403.549988,403.549988,3234336
2023-06-13,407.600006,409.799988,400.049988,401.350006,401.350006,1610544
2023-06-14,401.500000,403.899994,389.200012,390.250000,390.250000,1974161
2023-06-15,391.399994,393.500000,386.250000,391.000000,391.000000,1439373
2023-06-16,392.100006,400.500000,392.000000,395.899994,395.899994,1574199
2023-06-19,399.000000,403.649994,393.799988,395.049988,395.049988,1444367
2023-06-20,395.299988,400.700012,387.649994,397.850006,397.850006,1131888
2023-06-21,399.000000,402.799988,395.399994,399.799988,399.799988,1269014
2023-06-22,399.750000,416.000000,398.500000,407.000000,407.000000,6433524
2023-06-23,407.600006,411.700012,388.649994,390.649994,390.649994,2909392
2023-06-26,390.850006,394.450012,385.450012,387.950012,387.950012,997875
2023-06-27,388.000000,388.500000,381.149994,382.000000,382.000000,1916396
2023-06-28,382.000000,382.000000,382.000000,382.000000,382.000000,0
2023-06-30,383.000000,388.299988,382.450012,384.649994,384.649994,1216797
2023-07-03,387.200012,387.799988,383.100006,384.100006,384.100006,556677
2023-07-04,385.049988,387.000000,381.049988,382.350006,382.350006,808845
2023-07-05,382.850006,387.600006,381.500000,382.250000,382.250000,888200
2023-07-06,383.000000,385.750000,381.149994,383.799988,383.799988,1015600
