Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,0.900000,0.900000,0.900000,0.900000,0.900000,46954
2023-06-06,0.950000,0.950000,0.850000,0.850000,0.850000,168962
2023-06-07,0.800000,0.900000,0.800000,0.850000,0.850000,116987
2023-06-08,0.850000,0.900000,0.850000,0.900000,0.900000,9635
2023-06-09,0.900000,0.950000,0.850000,0.950000,0.950000,150896
2023-06-12,0.900000,0.950000,0.900000,0.900000,0.900000,120782
2023-06-13,0.900000,0.950000,0.850000,0.850000,0.850000,6637
2023-06-14,0.850000,0.900000,0.800000,0.850000,0.850000,8501
2023-06-15,0.850000,0.900000,0.800000,0.900000,0.900000,121071
2023-06-16,0.900000,0.900000,0.850000,0.850000,0.850000,12704
2023-06-19,0.850000,0.900000,0.800000,0.850000,0.850000,31162
2023-06-20,0.850000,0.850000,0.800000,0.800000,0.800000,77161
2023-06-21,0.850000,0.850000,0.750000,0.800000,0.800000,30222
2023-06-22,0.850000,0.850000,0.800000,0.850000,0.850000,18800
2023-06-23,0.850000,0.900000,0.800000,0.800000,0.800000,31321
2023-06-26,0.800000,0.850000,0.800000,0.850000,0.850000,16739
2023-06-27,0.900000,0.900000,0.800000,0.850000,0.850000,21196
2023-06-28,null,null,null,null,null,null
2023-06-30,0.800000,0.850000,0.800000,0.850000,0.850000,29175
2023-07-03,0.900000,0.900000,0.800000,0.850000,0.850000,18069
2023-07-04,0.850000,0.900000,0.800000,0.850000,0.850000,19002
2023-07-05,0.800000,0.900000,0.800000,0.850000,0.850000,38138
2023-07-06,0.850000,0.900000,0.800000,0.850000,0.850000,20609
