Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,538.549988,549.000000,536.900024,539.700012,539.700012,228524
2023-06-06,540.400024,543.849976,533.250000,535.450012,535.450012,166850
2023-06-07,537.000000,544.799988,529.000000,532.750000,532.750000,229089
2023-06-08,532.900024,541.799988,522.549988,528.049988,528.049988,207719
2023-06-09,528.950012,544.000000,528.049988,537.849976,537.849976,288427
2023-06-12,538.000000,547.700012,531.500000,535.950012,535.950012,246693
2023-06-13,537.049988,541.950012,528.099976,530.349976,530.349976,142613
2023-06-14,531.000000,542.000000,528.150024,538.000000,538.000000,265640
2023-06-15,540.799988,544.599976,530.599976,532.049988,532.049988,191785
2023-06-16,532.150024,537.500000,523.000000,529.549988,529.549988,153172
2023-06-19,530.000000,573.000000,530.000000,548.750000,548.750000,1499327
2023-06-20,550.000000,552.950012,545.000000,549.950012,549.950012,701025
2023-06-21,550.000000,551.799988,538.599976,542.750000,542.750000,221712
2023-06-22,542.549988,549.000000,532.150024,535.150024,535.150024,170685
2023-06-23,535.000000,535.150024,516.549988,520.099976,520.099976,195839
2023-06-26,519.000000,523.500000,508.049988,509.299988,509.299988,251410
2023-06-27,510.000000,530.000000,503.799988,507.799988,507.799988,398168
2023-06-28,507.799988,507.799988,507.799988,507.799988,507.799988,0
2023-06-30,506.950012,515.000000,503.850006,505.950012,505.950012,269170
2023-07-03,507.950012,515.750000,500.299988,503.600006,503.600006,346222
2023-07-04,505.649994,513.650024,500.649994,501.649994,501.649994,183986
2023-07-05,501.950012,507.000000,500.000000,502.549988,502.549988,159307
2023-07-06,502.549988,508.500000,501.000000,501.799988,501.799988,159365
