Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,66.099998,68.099998,66.099998,66.599998,66.599998,282909
2023-06-06,66.750000,67.699997,66.599998,67.400002,67.400002,121079
2023-06-07,67.750000,68.599998,67.400002,67.750000,67.750000,146827
2023-06-08,67.949997,68.949997,66.349998,66.750000,66.750000,212134
2023-06-09,67.400002,68.150002,66.550003,66.900002,66.900002,105514
2023-06-12,67.699997,67.849998,66.550003,67.050003,67.050003,109990
2023-06-13,67.699997,78.699997,67.400002,77.849998,77.849998,5312168
2023-06-14,77.900002,78.199997,75.500000,75.949997,75.949997,1266214
2023-06-15,75.949997,78.050003,74.800003,76.199997,76.199997,1094565
2023-06-16,76.599998,77.000000,74.800003,75.099998,75.099998,367823
2023-06-19,75.099998,77.849998,75.099998,76.050003,76.050003,549929
2023-06-20,76.099998,77.750000,75.650002,76.449997,76.449997,291196
2023-06-21,76.949997,77.449997,76.000000,76.199997,76.199997,216437
2023-06-22,76.199997,76.849998,73.699997,74.599998,74.599998,278637
2023-06-23,74.699997,75.000000,71.599998,72.150002,72.150002,254959
2023-06-26,72.000000,73.800003,71.599998,72.449997,72.449997,249963
2023-06-27,72.800003,74.400002,72.800003,73.650002,73.650002,224918
2023-06-28,73.650002,73.650002,73.650002,73.650002,73.650002,0
2023-06-30,73.550003,74.449997,73.199997,73.300003,73.300003,145256
2023-07-03,75.199997,79.849998,75.000000,77.300003,77.300003,2236600
2023-07-04,77.750000,78.750000,76.150002,77.000000,77.000000,422324
2023-07-05,77.400002,77.800003,75.400002,75.699997,75.699997,340248
2023-07-06,75.900002,77.150002,75.900002,76.250000,76.250000,241448
