Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,37.750000,38.700001,37.549999,38.049999,38.049999,269617
2023-06-06,40.700001,41.450001,39.400002,40.099998,40.099998,2792887
2023-06-07,40.450001,40.549999,39.549999,39.849998,39.849998,634697
2023-06-08,40.000000,41.500000,39.549999,40.700001,40.700001,919555
2023-06-09,40.700001,41.000000,39.650002,39.849998,39.849998,187877
2023-06-12,40.000000,40.400002,39.500000,40.000000,40.000000,193463
2023-06-13,40.349998,40.349998,39.000000,39.549999,39.549999,405106
2023-06-14,39.549999,40.700001,39.549999,39.900002,39.900002,515190
2023-06-15,39.900002,44.849998,39.549999,44.049999,44.049999,2506741
2023-06-16,44.849998,45.500000,42.650002,43.000000,43.000000,1882326
2023-06-19,43.000000,44.299999,42.150002,42.799999,42.799999,698591
2023-06-20,42.950001,43.650002,41.849998,42.049999,42.049999,352265
2023-06-21,42.200001,42.849998,41.500000,41.750000,41.750000,266274
2023-06-22,42.000000,44.099998,41.150002,43.549999,43.549999,555596
2023-06-23,43.549999,45.000000,41.750000,43.900002,43.900002,801116
2023-06-26,44.000000,45.000000,42.750000,43.299999,43.299999,521146
2023-06-27,43.599998,44.049999,43.200001,43.500000,43.500000,239595
2023-06-28,43.500000,43.500000,43.500000,43.500000,43.500000,0
2023-06-30,43.500000,43.900002,42.900002,43.549999,43.549999,303108
2023-07-03,43.750000,44.299999,43.200001,43.650002,43.650002,256135
2023-07-04,43.900002,44.250000,42.400002,42.650002,42.650002,348552
2023-07-05,43.000000,45.200001,42.900002,43.750000,43.750000,624091
2023-07-06,44.349998,44.400002,43.000000,43.200001,43.200001,239240
